date,location,commodity,unit,price
2024-09-15,Sylhet,Oil (palm),L,137.5
2024-10-15,Barguna,Wheat flour,KG,51.0
2024-10-15,Barguna,Oil (palm),L,153.0
2024-10-15,Barguna,Lentils (masur),KG,110.0
2024-10-15,Barisal,Rice (coarse),KG,58.0
2024-10-15,Barisal,Lentils (masur),KG,110.0
2024-10-15,Bhola,Rice (coarse),KG,55.75
2024-10-15,Bhola,Wheat flour,KG,57.5
2024-10-15,Bhola,Oil (palm),L,151.75
2024-10-15,Bhola,Lentils (masur),KG,119.0
2024-10-15,Jhalokati,Wheat flour,KG,55.25
2024-10-15,Jhalokati,Oil (palm),L,148.5
2024-10-15,Jhalokati,Lentils (masur),KG,107.75
2024-10-15,Jhalokati,Rice (coarse),KG,52.5
2024-10-15,Jhalokati,Wheat flour,KG,54.5
2024-10-15,Jhalokati,Oil (palm),L,140.5
2024-10-15,Jhalokati,Lentils (masur),KG,127.5
2024-10-15,Pirojpur,Wheat flour,KG,53.5
2024-10-15,Pirojpur,Oil (palm),L,149.0
2024-10-15,Pirojpur,Lentils (masur),KG,109.0
2024-10-15,Bandarban,Rice (coarse),KG,46.75
2024-10-15,Bandarban,Wheat flour,KG,51.75
2024-10-15,Bandarban,Oil (palm),L,137.0
2024-10-15,Brahamanbaria,Wheat flour,KG,62.5
2024-10-15,Chandpur,Wheat flour,KG,50.5
2024-10-15,Chandpur,Oil (palm),L,132.5
2024-10-15,Chandpur,Lentils (masur),KG,105.5
2024-10-15,Chittagong,Wheat flour,KG,43.0
2024-10-15,Chittagong,Rice (coarse),KG,49.0
2024-10-15,Chittagong,Oil (palm),L,143.25
2024-10-15,Chittagong,Lentils (masur),KG,132.5
2024-10-15,Chittagong,Rice (coarse),KG,49.0
2024-10-15,Chittagong,Wheat flour,KG,50.25
2024-10-15,Chittagong,Oil (palm),L,143.25
2024-10-15,Chittagong,Lentils (masur),KG,132.5
2024-10-15,Comilla,Rice (coarse),KG,50.5
2024-10-15,Comilla,Wheat flour,KG,51.0
2024-10-15,Comilla,Oil (palm),L,142.5
2024-10-15,Comilla,Lentils (masur),KG,105.0
2024-10-15,Cox'S Bazar,Rice (coarse),KG,50.75
2024-10-15,Cox'S Bazar,Wheat flour,KG,60.0
2024-10-15,Cox'S Bazar,Oil (palm),L,151.5
2024-10-15,Cox'S Bazar,Lentils (masur),KG,110.0
2024-10-15,Cox'S Bazar,Wheat flour,KG,60.0
2024-10-15,Cox'S Bazar,Oil (palm),L,150.0
2024-10-15,Cox'S Bazar,Lentils (masur),KG,110.0
2024-10-15,Feni,Rice (coarse),KG,52.25
2024-10-15,Feni,Wheat flour,KG,56.75
2024-10-15,Feni,Oil (palm),L,144.5
2024-10-15,Khagrachhari,Rice (coarse),KG,46.5
2024-10-15,Khagrachhari,Wheat flour,KG,51.25
2024-10-15,Khagrachhari,Oil (palm),L,141.75
2024-10-15,Lakshmipur,Wheat flour,KG,61.0
2024-10-15,Lakshmipur,Lentils (masur),KG,111.75
2024-10-15,Noakhali,Wheat flour,KG,49.0
2024-10-15,Noakhali,Oil (palm),L,145.0
2024-10-15,Rangamati,Rice (coarse),KG,49.5
2024-10-15,Rangamati,Wheat flour,KG,54.75
2024-10-15,Rangamati,Oil (palm),L,138.5
2024-10-15,Dhaka,Rice (coarse),KG,53.75
2024-10-15,Dhaka,Wheat flour,KG,55.0
2024-10-15,Faridpur,Rice (coarse),KG,55.0
2024-10-15,Faridpur,Wheat flour,KG,55.0
2024-10-15,Faridpur,Oil (palm),L,152.75
2024-10-15,Faridpur,Lentils (masur),KG,109.0
2024-10-15,Gazipur,Rice (coarse),KG,52.0
2024-10-15,Gazipur,Oil (palm),L,150.5
2024-10-15,Gopalganj,Rice (coarse),KG,50.75
2024-10-15,Gopalganj,Wheat flour,KG,50.0
2024-10-15,Gopalganj,Oil (palm),L,154.0
2024-10-15,Gopalganj,Lentils (masur),KG,107.5
2024-10-15,Kishoreganj,Rice (coarse),KG,48.25
2024-10-15,Kishoreganj,Wheat flour,KG,50.0
2024-10-15,Kishoreganj,Oil (palm),L,147.0
2024-10-15,Madaripur,Wheat flour,KG,51.75
2024-10-15,Madaripur,Lentils (masur),KG,112.5
2024-10-15,Manikganj,Rice (coarse),KG,55.5
2024-10-15,Manikganj,Wheat flour,KG,49.0
2024-10-15,Manikganj,Lentils (masur),KG,109.0
2024-10-15,Munshiganj,Wheat flour,KG,53.5
2024-10-15,Narayanganj,Oil (palm),L,139.0
2024-10-15,Narayanganj,Lentils (masur),KG,139.0
2024-10-15,Narsingdi,Oil (palm),L,150.0
2024-10-15,Narsingdi,Lentils (masur),KG,142.5
2024-10-15,Rajbari,Rice (coarse),KG,53.0
2024-10-15,Rajbari,Wheat flour,KG,51.0
2024-10-15,Rajbari,Oil (palm),L,140.75
2024-10-15,Shariatpur,Oil (palm),L,132.5
2024-10-15,Shariatpur,Lentils (masur),KG,122.5
2024-10-15,Tangail,Oil (palm),L,135.0
2024-10-15,Bagerhat,Oil (palm),L,156.0
2024-10-15,Chuadanga,Oil (palm),L,145.25
2024-10-15,Chuadanga,Lentils (masur),KG,120.0
2024-10-15,Jessore,Rice (coarse),KG,53.25
2024-10-15,Jessore,Wheat flour,KG,50.0
2024-10-15,Jessore,Oil (palm),L,145.5
2024-10-15,Jessore,Lentils (masur),KG,109.0
2024-10-15,Jhenaidah,Rice (coarse),KG,53.5
2024-10-15,Jhenaidah,Oil (palm),L,146.5
2024-10-15,Khulna,Rice (coarse),KG,53.0
2024-10-15,Khulna,Wheat flour,KG,52.5
2024-10-15,Kushtia,Wheat flour,KG,47.5
2024-10-15,Kushtia,Lentils (masur),KG,107.0
2024-10-15,Magura,Wheat flour,KG,52.75
2024-10-15,Magura,Oil (palm),L,139.25
2024-10-15,Magura,Lentils (masur),KG,110.0
2024-10-15,Meherpur,Rice (coarse),KG,52.5
2024-10-15,Meherpur,Wheat flour,KG,51.0
2024-10-15,Meherpur,Lentils (masur),KG,110.75
2024-10-15,Narail,Rice (coarse),KG,51.0
2024-10-15,Narail,Wheat flour,KG,49.5
2024-10-15,Narail,Lentils (masur),KG,109.0
2024-10-15,Satkhira,Rice (coarse),KG,54.0
2024-10-15,Satkhira,Oil (palm),L,147.25
2024-10-15,Jamalpur,Rice (coarse),KG,51.25
2024-10-15,Mymensingh,Oil (palm),L,154.5
2024-10-15,Mymensingh,Lentils (masur),KG,136.5
2024-10-15,Netrakona,Wheat flour,KG,52.5
2024-10-15,Netrakona,Oil (palm),L,139.25
2024-10-15,Netrakona,Lentils (masur),KG,137.5
2024-10-15,Sherpur,Wheat flour,KG,50.5
2024-10-15,Sherpur,Lentils (masur),KG,140.5
2024-10-15,Bogra,Rice (coarse),KG,47.0
2024-10-15,Bogra,Wheat flour,KG,45.5
2024-10-15,Bogra,Oil (palm),L,147.75
2024-10-15,Bogra,Lentils (masur),KG,111.0
2024-10-15,Joypurhat,Rice (coarse),KG,55.5
2024-10-15,Joypurhat,Oil (palm),L,153.75
2024-10-15,Naogaon,Rice (coarse),KG,45.0
2024-10-15,Naogaon,Lentils (masur),KG,107.5
2024-10-15,Natore,Rice (coarse),KG,48.25
2024-10-15,Natore,Lentils (masur),KG,109.0
2024-10-15,Nawabganj,Wheat flour,KG,47.0
2024-10-15,Pabna,Rice (coarse),KG,50.0
2024-10-15,Pabna,Oil (palm),L,153.75
2024-10-15,Rajshahi,Wheat flour,KG,52.5
2024-10-15,Rajshahi,Oil (palm),L,151.25
2024-10-15,Sirajganj,Rice (coarse),KG,51.0
2024-10-15,Sirajganj,Wheat flour,KG,49.0
2024-10-15,Dinajpur,Wheat flour,KG,48.25
2024-10-15,Dinajpur,Oil (palm),L,147.75
2024-10-15,Dinajpur,Lentils (masur),KG,107.5
2024-10-15,Gaibandha,Rice (coarse),KG,47.75
2024-10-15,Gaibandha,Wheat flour,KG,53.0
2024-10-15,Gaibandha,Oil (palm),L,153.25
2024-10-15,Kurigram,Wheat flour,KG,48.75
2024-10-15,Kurigram,Oil (palm),L,147.5
2024-10-15,Kurigram,Lentils (masur),KG,105.0
2024-10-15,Lalmonirhat,Wheat flour,KG,52.0
2024-10-15,Lalmonirhat,Oil (palm),L,144.5
2024-10-15,Lalmonirhat,Lentils (masur),KG,109.0
2024-10-15,Nilphamari,Rice (coarse),KG,53.75
2024-10-15,Nilphamari,Oil (palm),L,124.0
2024-10-15,Nilphamari,Lentils (masur),KG,109.0
2024-10-15,Panchagarh,Wheat flour,KG,57.5
2024-10-15,Panchagarh,Oil (palm),L,145.75
2024-10-15,Panchagarh,Lentils (masur),KG,109.0
2024-10-15,Rangpur,Wheat flour,KG,53.5
2024-10-15,Rangpur,Oil (palm),L,148.75
2024-10-15,Thakurgaon,Rice (coarse),KG,47.5
2024-10-15,Thakurgaon,Lentils (masur),KG,112.5
2024-10-15,Habiganj,Rice (coarse),KG,50.0
2024-10-15,Habiganj,Wheat flour,KG,50.75
2024-10-15,Habiganj,Oil (palm),L,145.0
2024-10-15,Habiganj,Lentils (masur),KG,107.5
2024-10-15,Maulvibazar,Wheat flour,KG,48.25
2024-10-15,Maulvibazar,Oil (palm),L,150.75
2024-10-15,Sunamganj,Wheat flour,KG,55.0
2024-10-15,Sunamganj,Oil (palm),L,136.0
2024-10-15,Sylhet,Wheat flour,KG,59.25
2024-10-15,Sylhet,Lentils (masur),KG,132.5
2020-06-15,Barisal,Rice (coarse),KG,42.4
2020-06-15,Barisal,Wheat flour,KG,33.08
2020-06-15,Barisal,Oil (palm),L,72.31
2020-06-15,Barisal,Lentils (masur),KG,78.0
2020-06-15,Chittagong,Rice (coarse),KG,39.08
2020-06-15,Chittagong,Lentils (masur),KG,77.7
2020-06-15,Dhaka,Wheat flour,KG,33.18
2020-06-15,Dhaka,Oil (palm),L,71.6
2020-06-15,Dhaka,Lentils (masur),KG,76.22
2020-06-15,Khulna,Rice (coarse),KG,39.96
2020-06-15,Khulna,Wheat flour,KG,33.03
2020-06-15,Khulna,Oil (palm),L,66.87
2020-06-15,Mymensingh,Wheat flour,KG,33.0
2020-06-15,Mymensingh,Oil (palm),L,70.05
2020-06-15,Mymensingh,Lentils (masur),KG,74.1
2020-06-15,Rajshahi,Wheat flour,KG,31.78
2020-06-15,Rajshahi,Oil (palm),L,68.46
2020-06-15,Rajshahi,Lentils (masur),KG,75.54
2020-06-15,Rangpur,Rice (coarse),KG,36.83
2020-06-15,Rangpur,Wheat flour,KG,33.87
2020-06-15,Rangpur,Oil (palm),L,69.72
2020-06-15,Sylhet,Wheat flour,KG,33.65
2020-06-15,Sylhet,Oil (palm),L,81.94
2020-06-15,Sylhet,Lentils (masur),KG,82.1
2020-07-15,Barguna,Wheat flour,KG,33.0
2020-07-15,Barguna,Oil (palm),L,73.5
2020-07-15,Barisal,Rice (coarse),KG,41.0
2020-07-15,Barisal,Wheat flour,KG,32.5
2020-07-15,Barisal,Rice (coarse),KG,41.0
2020-07-15,Bhola,Lentils (masur),KG,75.0
2020-07-15,Jhalokati,Rice (coarse),KG,40.5
2020-07-15,Jhalokati,Wheat flour,KG,32.0
2020-07-15,Jhalokati,Oil (palm),L,67.3
2020-07-15,Jhalokati,Lentils (masur),KG,71.0
2020-07-15,Jhalokati,Wheat flour,KG,34.5
2020-07-15,Pirojpur,Rice (coarse),KG,40.5
2020-07-15,Pirojpur,Lentils (masur),KG,69.0
2020-07-15,Bandarban,Oil (palm),L,71.0
2020-07-15,Bandarban,Lentils (masur),KG,77.5
2020-07-15,Brahamanbaria,Wheat flour,KG,35.5
2020-07-15,Brahamanbaria,Oil (palm),L,68.5
2020-07-15,Brahamanbaria,Lentils (masur),KG,67.5
2020-07-15,Chittagong,Oil (palm),L,77.46
2020-07-15,Chittagong,Oil (palm),L,77.0
2020-07-15,Chittagong,Wheat flour,KG,34.0
2020-07-15,Chittagong,Oil (palm),L,77.5
2020-07-15,Comilla,Rice (coarse),KG,41.0
2020-07-15,Comilla,Wheat flour,KG,33.0
2020-07-15,Comilla,Oil (palm),L,78.0
2020-07-15,Comilla,Lentils (masur),KG,77.5
2020-07-15,Cox'S Bazar,Wheat flour,KG,34.0
2020-07-15,Cox'S Bazar,Oil (palm),L,67.5
2020-07-15,Cox'S Bazar,Lentils (masur),KG,75.0
2020-07-15,Feni,Wheat flour,KG,32.5
2020-07-15,Feni,Lentils (masur),KG,71.0
2020-07-15,Khagrachhari,Oil (palm),L,76.5
2020-07-15,Lakshmipur,Rice (coarse),KG,42.5
2020-07-15,Lakshmipur,Wheat flour,KG,34.5
2020-07-15,Lakshmipur,Oil (palm),L,67.0
2020-07-15,Noakhali,Rice (coarse),KG,45.3
2020-07-15,Noakhali,Wheat flour,KG,34.5
2020-07-15,Noakhali,Lentils (masur),KG,77.5
2020-07-15,Rangamati,Rice (coarse),KG,39.0
2020-07-15,Rangamati,Wheat flour,KG,34.5
2020-07-15,Dhaka,Rice (coarse),KG,42.96
2020-07-15,Dhaka,Wheat flour,KG,34.0
2020-07-15,Dhaka,Rice (coarse),KG,42.5
2020-07-15,Faridpur,Wheat flour,KG,33.0
2020-07-15,Faridpur,Oil (palm),L,71.0
2020-07-15,Gazipur,Wheat flour,KG,35.5
2020-07-15,Gazipur,Oil (palm),L,69.7
2020-07-15,Kishoreganj,Wheat flour,KG,32.0
2020-07-15,Kishoreganj,Oil (palm),L,65.5
2020-07-15,Madaripur,Oil (palm),L,76.6
2020-07-15,Manikganj,Rice (coarse),KG,43.5
2020-07-15,Manikganj,Wheat flour,KG,33.0
2020-07-15,Munshiganj,Wheat flour,KG,34.5
2020-07-15,Munshiganj,Oil (palm),L,73.0
2020-07-15,Munshiganj,Lentils (masur),KG,72.5
2020-07-15,Narayanganj,Rice (coarse),KG,41.0
2020-07-15,Narayanganj,Wheat flour,KG,33.5
2020-07-15,Narsingdi,Lentils (masur),KG,87.5
2020-07-15,Rajbari,Rice (coarse),KG,41.0
2020-07-15,Shariatpur,Rice (coarse),KG,37.5
2020-07-15,Shariatpur,Oil (palm),L,71.0
2020-07-15,Tangail,Rice (coarse),KG,41.0
2020-07-15,Tangail,Oil (palm),L,68.5
2020-07-15,Bagerhat,Rice (coarse),KG,39.0
2020-07-15,Bagerhat,Wheat flour,KG,32.5
2020-07-15,Bagerhat,Oil (palm),L,71.5
2020-07-15,Bagerhat,Lentils (masur),KG,69.0
2020-07-15,Chuadanga,Wheat flour,KG,33.0
2020-07-15,Jessore,Wheat flour,KG,33.0
2020-07-15,Jessore,Oil (palm),L,64.0
2020-07-15,Jessore,Lentils (masur),KG,69.0
2020-07-15,Khulna,Rice (coarse),KG,41.04
2020-07-15,Khulna,Wheat flour,KG,35.33
2020-07-15,Khulna,Oil (palm),L,65.15
2020-07-15,Khulna,Lentils (masur),KG,71.27
2020-07-15,Khulna,Rice (coarse),KG,41.0
2020-07-15,Khulna,Wheat flour,KG,35.0
2020-07-15,Khulna,Oil (palm),L,67.0
2020-07-15,Khulna,Lentils (masur),KG,70.0
2020-07-15,Kushtia,Rice (coarse),KG,40.5
2020-07-15,Kushtia,Wheat flour,KG,33.0
2020-07-15,Kushtia,Oil (palm),L,71.0
2020-07-15,Magura,Rice (coarse),KG,41.0
2020-07-15,Magura,Wheat flour,KG,31.0
2020-07-15,Meherpur,Rice (coarse),KG,42.0
2020-07-15,Narail,Rice (coarse),KG,39.0
2020-07-15,Narail,Oil (palm),L,69.0
2020-07-15,Satkhira,Rice (coarse),KG,41.0
2020-07-15,Satkhira,Oil (palm),L,68.5
2020-07-15,Satkhira,Lentils (masur),KG,71.0
2020-07-15,Jamalpur,Oil (palm),L,75.0
2020-07-15,Jamalpur,Lentils (masur),KG,75.0
2020-07-15,Mymensingh,Rice (coarse),KG,38.28
2020-07-15,Mymensingh,Wheat flour,KG,32.58
2020-07-15,Mymensingh,Oil (palm),L,66.66
2020-07-15,Mymensingh,Lentils (masur),KG,67.34
2020-07-15,Netrakona,Rice (coarse),KG,37.0
2020-07-15,Bogra,Rice (coarse),KG,35.0
2020-07-15,Bogra,Wheat flour,KG,31.0
2020-07-15,Bogra,Lentils (masur),KG,72.5
2020-07-15,Joypurhat,Wheat flour,KG,32.5
2020-07-15,Joypurhat,Oil (palm),L,61.5
2020-07-15,Joypurhat,Lentils (masur),KG,77.5
2020-07-15,Naogaon,Oil (palm),L,81.0
2020-07-15,Natore,Oil (palm),L,61.4
2020-07-15,Nawabganj,Lentils (masur),KG,72.5
2020-07-15,Pabna,Rice (coarse),KG,43.8
2020-07-15,Rajshahi,Wheat flour,KG,32.5
2020-07-15,Rajshahi,Lentils (masur),KG,71.9
2020-07-15,Rajshahi,Oil (palm),L,78.3
2020-07-15,Rajshahi,Lentils (masur),KG,73.5
2020-07-15,Sirajganj,Rice (coarse),KG,39.0
2020-07-15,Dinajpur,Oil (palm),L,69.0
2020-07-15,Dinajpur,Lentils (masur),KG,67.5
2020-07-15,Gaibandha,Rice (coarse),KG,36.5
2020-07-15,Kurigram,Rice (coarse),KG,43.0
2020-07-15,Kurigram,Oil (palm),L,81.0
2020-07-15,Lalmonirhat,Rice (coarse),KG,41.0
2020-07-15,Lalmonirhat,Oil (palm),L,71.0
2020-07-15,Nilphamari,Wheat flour,KG,33.0
2020-07-15,Nilphamari,Oil (palm),L,64.5
2020-07-15,Panchagarh,Wheat flour,KG,33.0
2020-07-15,Rangpur,Wheat flour,KG,33.13
2020-07-15,Rangpur,Oil (palm),L,69.39
2020-07-15,Rangpur,Lentils (masur),KG,82.91
2020-07-15,Thakurgaon,Wheat flour,KG,34.0
2020-07-15,Thakurgaon,Oil (palm),L,68.0
2020-07-15,Habiganj,Wheat flour,KG,31.0
2020-07-15,Habiganj,Oil (palm),L,79.5
2020-07-15,Maulvibazar,Rice (coarse),KG,39.0
2020-07-15,Maulvibazar,Lentils (masur),KG,76.3
2020-07-15,Sunamganj,Rice (coarse),KG,33.0
2020-07-15,Sunamganj,Oil (palm),L,76.0
2020-07-15,Sylhet,Wheat flour,KG,35.0
2020-07-15,Sylhet,Lentils (masur),KG,76.12
2020-07-15,Sylhet,Oil (palm),L,88.5
2020-08-15,Barisal,Oil (palm),L,65.5
2020-08-15,Bhola,Lentils (masur),KG,80.66
2020-08-15,Jhalokati,Rice (coarse),KG,43.86
2020-08-15,Jhalokati,Wheat flour,KG,32.0
2020-08-15,Jhalokati,Oil (palm),L,70.67
2020-08-15,Jhalokati,Lentils (masur),KG,67.24
2020-08-15,Jhalokati,Oil (palm),L,87.5
2020-08-15,Pirojpur,Rice (coarse),KG,41.55
2020-08-15,Pirojpur,Lentils (masur),KG,69.0
2020-08-15,Brahamanbaria,Rice (coarse),KG,37.52
2020-08-15,Brahamanbaria,Lentils (masur),KG,65.1
2020-08-15,Chittagong,Oil (palm),L,77.5
2020-08-15,Comilla,Rice (coarse),KG,42.15
2020-08-15,Comilla,Wheat flour,KG,33.0
2020-08-15,Comilla,Oil (palm),L,78.0
2020-08-15,Cox'S Bazar,Oil (palm),L,67.56
2020-08-15,Cox'S Bazar,Lentils (masur),KG,67.98
2020-08-15,Feni,Wheat flour,KG,32.5
2020-08-15,Feni,Lentils (masur),KG,71.0
2020-08-15,Khagrachhari,Wheat flour,KG,33.0
2020-08-15,Khagrachhari,Oil (palm),L,77.44
2020-08-15,Lakshmipur,Rice (coarse),KG,43.58
2020-08-15,Lakshmipur,Oil (palm),L,68.39
2020-08-15,Noakhali,Rice (coarse),KG,46.16
2020-08-15,Noakhali,Wheat flour,KG,34.48
2020-08-15,Noakhali,Lentils (masur),KG,77.37
2020-08-15,Rangamati,Rice (coarse),KG,39.0
2020-08-15,Dhaka,Wheat flour,KG,34.0
2020-08-15,Faridpur,Wheat flour,KG,33.0
2020-08-15,Faridpur,Oil (palm),L,71.58
2020-08-15,Gazipur,Rice (coarse),KG,39.03
2020-08-15,Gazipur,Wheat flour,KG,36.29
2020-08-15,Gazipur,Oil (palm),L,67.65
2020-08-15,Gazipur,Lentils (masur),KG,70.36
2020-08-15,Kishoreganj,Rice (coarse),KG,39.5
2020-08-15,Kishoreganj,Wheat flour,KG,32.0
2020-08-15,Kishoreganj,Oil (palm),L,66.95
2020-08-15,Madaripur,Oil (palm),L,75.58
2020-08-15,Manikganj,Lentils (masur),KG,67.87
2020-08-15,Munshiganj,Rice (coarse),KG,39.44
2020-08-15,Munshiganj,Wheat flour,KG,33.86
2020-08-15,Munshiganj,Oil (palm),L,73.0
2020-08-15,Munshiganj,Lentils (masur),KG,65.47
2020-08-15,Narayanganj,Rice (coarse),KG,42.44
2020-08-15,Narayanganj,Wheat flour,KG,33.5
2020-08-15,Narsingdi,Wheat flour,KG,34.5
2020-08-15,Narsingdi,Lentils (masur),KG,87.5
2020-08-15,Rajbari,Rice (coarse),KG,41.0
2020-08-15,Rajbari,Wheat flour,KG,31.0
2020-08-15,Shariatpur,Rice (coarse),KG,39.84
2020-08-15,Shariatpur,Oil (palm),L,71.0
2020-08-15,Tangail,Rice (coarse),KG,40.24
2020-08-15,Bagerhat,Wheat flour,KG,32.5
2020-08-15,Bagerhat,Oil (palm),L,73.14
2020-08-15,Bagerhat,Lentils (masur),KG,69.0
2020-08-15,Chuadanga,Wheat flour,KG,33.0
2020-08-15,Jessore,Wheat flour,KG,33.0
2020-08-15,Jessore,Oil (palm),L,65.76
2020-08-15,Jhenaidah,Rice (coarse),KG,42.5
2020-08-15,Khulna,Rice (coarse),KG,41.05
2020-08-15,Khulna,Wheat flour,KG,35.07
2020-08-15,Khulna,Lentils (masur),KG,70.0
2020-08-15,Kushtia,Rice (coarse),KG,41.49
2020-08-15,Kushtia,Oil (palm),L,71.0
2020-08-15,Magura,Wheat flour,KG,31.0
2020-08-15,Meherpur,Rice (coarse),KG,42.7
2020-08-15,Narail,Rice (coarse),KG,39.71
2020-08-15,Narail,Wheat flour,KG,32.5
2020-08-15,Narail,Oil (palm),L,69.0
2020-08-15,Satkhira,Rice (coarse),KG,42.06
2020-08-15,Satkhira,Wheat flour,KG,31.5
2020-08-15,Satkhira,Oil (palm),L,68.54
2020-08-15,Jamalpur,Rice (coarse),KG,40.03
2020-08-15,Jamalpur,Oil (palm),L,78.64
2020-08-15,Jamalpur,Lentils (masur),KG,74.49
2020-08-15,Mymensingh,Oil (palm),L,70.99
2020-08-15,Mymensingh,Lentils (masur),KG,63.3
2020-08-15,Netrakona,Oil (palm),L,77.0
2020-08-15,Sherpur,Rice (coarse),KG,39.0
2020-08-15,Sherpur,Oil (palm),L,69.0
2020-08-15,Bogra,Rice (coarse),KG,35.94
2020-08-15,Bogra,Wheat flour,KG,31.0
2020-08-15,Bogra,Lentils (masur),KG,68.73
2020-08-15,Joypurhat,Wheat flour,KG,32.5
2020-08-15,Joypurhat,Oil (palm),L,61.59
2020-08-15,Naogaon,Wheat flour,KG,33.0
2020-08-15,Naogaon,Oil (palm),L,81.0
2020-08-15,Natore,Oil (palm),L,62.43
2020-08-15,Nawabganj,Wheat flour,KG,31.0
2020-08-15,Nawabganj,Oil (palm),L,68.59
2020-08-15,Nawabganj,Lentils (masur),KG,70.53
2020-08-15,Pabna,Wheat flour,KG,31.0
2020-08-15,Pabna,Oil (palm),L,69.77
2020-08-15,Rajshahi,Lentils (masur),KG,73.5
2020-08-15,Sirajganj,Rice (coarse),KG,40.42
2020-08-15,Sirajganj,Wheat flour,KG,33.0
2020-08-15,Dinajpur,Rice (coarse),KG,40.05
2020-08-15,Dinajpur,Oil (palm),L,72.54
2020-08-15,Gaibandha,Oil (palm),L,69.39
2020-08-15,Kurigram,Oil (palm),L,81.0
2020-08-15,Lalmonirhat,Oil (palm),L,71.0
2020-08-15,Lalmonirhat,Lentils (masur),KG,75.85
2020-08-15,Nilphamari,Wheat flour,KG,33.0
2020-08-15,Nilphamari,Oil (palm),L,64.5
2020-08-15,Panchagarh,Wheat flour,KG,33.0
2020-08-15,Rangpur,Wheat flour,KG,32.5
2020-08-15,Rangpur,Oil (palm),L,69.61
2020-08-15,Rangpur,Wheat flour,KG,32.94
2020-08-15,Rangpur,Lentils (masur),KG,74.03
2020-08-15,Thakurgaon,Wheat flour,KG,34.0
2020-08-15,Habiganj,Oil (palm),L,79.5
2020-08-15,Maulvibazar,Rice (coarse),KG,39.2
2020-08-15,Sunamganj,Rice (coarse),KG,35.63
2020-08-15,Sunamganj,Oil (palm),L,76.0
2020-08-15,Sylhet,Rice (coarse),KG,39.55
2020-08-15,Sylhet,Oil (palm),L,88.5
2020-09-15,Barguna,Rice (coarse),KG,46.48
2020-09-15,Barguna,Wheat flour,KG,33.05
2020-09-15,Barguna,Oil (palm),L,83.17
2020-09-15,Barguna,Lentils (masur),KG,69.95
2020-09-15,Barisal,Rice (coarse),KG,44.68
2020-09-15,Barisal,Wheat flour,KG,32.5
2020-09-15,Barisal,Oil (palm),L,74.58
2020-09-15,Bhola,Lentils (masur),KG,82.5
2020-09-15,Jhalokati,Oil (palm),L,78.78
2020-09-15,Jhalokati,Lentils (masur),KG,67.26
2020-09-15,Jhalokati,Wheat flour,KG,34.5
2020-09-15,Jhalokati,Oil (palm),L,87.5
2020-09-15,Jhalokati,Lentils (masur),KG,75.8
2020-09-15,Pirojpur,Rice (coarse),KG,45.38
2020-09-15,Pirojpur,Lentils (masur),KG,69.0
2020-09-15,Bandarban,Wheat flour,KG,33.66
2020-09-15,Bandarban,Oil (palm),L,71.0
2020-09-15,Bandarban,Lentils (masur),KG,68.5
2020-09-15,Brahamanbaria,Rice (coarse),KG,40.07
2020-09-15,Brahamanbaria,Wheat flour,KG,35.5
2020-09-15,Brahamanbaria,Oil (palm),L,76.47
2020-09-15,Brahamanbaria,Lentils (masur),KG,64.5
2020-09-15,Chittagong,Wheat flour,KG,33.0
2020-09-15,Chittagong,Oil (palm),L,79.77
2020-09-15,Cox'S Bazar,Oil (palm),L,83.05
2020-09-15,Cox'S Bazar,Lentils (masur),KG,67.5
2020-09-15,Feni,Wheat flour,KG,32.5
2020-09-15,Feni,Lentils (masur),KG,67.61
2020-09-15,Lakshmipur,Rice (coarse),KG,44.5
2020-09-15,Lakshmipur,Wheat flour,KG,34.5
2020-09-15,Lakshmipur,Oil (palm),L,76.48
2020-09-15,Noakhali,Rice (coarse),KG,46.77
2020-09-15,Noakhali,Wheat flour,KG,34.1
2020-09-15,Noakhali,Lentils (masur),KG,73.17
2020-09-15,Rangamati,Oil (palm),L,82.82
2020-09-15,Dhaka,Rice (coarse),KG,43.98
2020-09-15,Faridpur,Wheat flour,KG,33.0
2020-09-15,Faridpur,Oil (palm),L,82.87
2020-09-15,Gazipur,Oil (palm),L,73.07
2020-09-15,Gopalganj,Rice (coarse),KG,43.06
2020-09-15,Kishoreganj,Oil (palm),L,77.26
2020-09-15,Madaripur,Oil (palm),L,76.87
2020-09-15,Manikganj,Rice (coarse),KG,46.12
2020-09-15,Manikganj,Wheat flour,KG,33.0
2020-09-15,Munshiganj,Rice (coarse),KG,42.3
2020-09-15,Munshiganj,Wheat flour,KG,33.26
2020-09-15,Narayanganj,Rice (coarse),KG,43.5
2020-09-15,Narsingdi,Wheat flour,KG,34.5
2020-09-15,Rajbari,Rice (coarse),KG,41.37
2020-09-15,Shariatpur,Rice (coarse),KG,41.94
2020-09-15,Shariatpur,Wheat flour,KG,33.22
2020-09-15,Shariatpur,Lentils (masur),KG,63.23
2020-09-15,Tangail,Rice (coarse),KG,44.83
2020-09-15,Tangail,Oil (palm),L,65.92
2020-09-15,Bagerhat,Wheat flour,KG,32.5
2020-09-15,Bagerhat,Lentils (masur),KG,69.0
2020-09-15,Chuadanga,Rice (coarse),KG,44.0
2020-09-15,Jessore,Wheat flour,KG,32.22
2020-09-15,Jessore,Oil (palm),L,71.99
2020-09-15,Jessore,Lentils (masur),KG,63.5
