date,location,commodity,price,rfh
2013-03,Chittagong,Rice (coarse),30.0,7.167766666666666
2013-03,Chittagong,Wheat flour,38.45,7.167766666666666
2013-03,Chittagong,Oil (palm),85.6,7.167766666666666
2013-03,Dhaka,Rice (coarse),29.5,11.870366666666667
2013-03,Dhaka,Wheat flour,38.87,11.870366666666667
2013-03,Dhaka,Lentils (masur),92.85,11.870366666666667
2013-03,Khulna,Rice (coarse),28.17,6.768
2013-03,Khulna,Oil (palm),79.63,6.768
2013-03,Khulna,Lentils (masur),85.43,6.768
2013-03,Rajshahi,Rice (coarse),28.5,3.592166666666667
2013-03,Rajshahi,Wheat flour,37.47,3.592166666666667
2013-03,Rajshahi,Oil (palm),77.88,3.592166666666667
2013-03,Sylhet,Rice (coarse),29.0,20.9603
2013-03,Sylhet,Wheat flour,38.0,20.9603
2013-03,Sylhet,Oil (palm),87.75,20.9603
2013-04,Barisal,Rice (coarse),29.33,28.495833333333337
2013-04,Barisal,Wheat flour,37.0,28.495833333333337
2013-04,Barisal,Oil (palm),81.0,28.495833333333337
2013-04,Barisal,Lentils (masur),81.75,28.495833333333337
2013-04,Chittagong,Rice (coarse),30.25,18.99116666666667
2013-04,Chittagong,Oil (palm),82.44,18.99116666666667
2013-04,Chittagong,Lentils (masur),82.43,18.99116666666667
2013-04,Dhaka,Wheat flour,33.33,30.796266666666668
2013-04,Dhaka,Rice (coarse),29.33,30.796266666666668
2013-04,Dhaka,Wheat flour,38.79,30.796266666666668
2013-04,Dhaka,Lentils (masur),84.58,30.796266666666668
2013-04,Khulna,Rice (coarse),28.33,21.68533333333333
2013-04,Khulna,Lentils (masur),78.0,21.68533333333333
2013-04,Rajshahi,Oil (palm),75.56,12.039233333333334
2013-04,Sylhet,Rice (coarse),30.0,85.82013333333333
2013-04,Sylhet,Oil (palm),87.25,85.82013333333333
2013-04,Sylhet,Lentils (masur),82.0,85.82013333333333
2013-05,Barisal,Wheat flour,37.33,166.20833333333334
2013-05,Barisal,Lentils (masur),85.25,166.20833333333334
2013-05,Chittagong,Wheat flour,38.09,165.6998
2013-05,Dhaka,Wheat flour,38.13,147.64196666666666
2013-05,Dhaka,Oil (palm),80.4,147.64196666666666
2013-05,Dhaka,Lentils (masur),85.58,147.64196666666666
2013-05,Khulna,Rice (coarse),27.67,109.97066666666666
2013-05,Khulna,Wheat flour,36.8,109.97066666666666
2013-05,Khulna,Oil (palm),78.5,109.97066666666666
2013-05,Khulna,Lentils (masur),81.14,109.97066666666666
2013-05,Rajshahi,Rice (coarse),27.54,50.12943333333334
2013-05,Rajshahi,Wheat flour,36.27,50.12943333333334
2013-05,Rajshahi,Oil (palm),75.44,50.12943333333334
2013-05,Sylhet,Rice (coarse),26.5,309.54496666666665
2013-05,Sylhet,Wheat flour,38.0,309.54496666666665
2013-05,Sylhet,Lentils (masur),83.25,309.54496666666665
2013-06,Barisal,Rice (coarse),29.5,119.83333333333331
2013-06,Barisal,Wheat flour,37.0,119.83333333333331
2013-06,Barisal,Oil (palm),79.33,119.83333333333331
2013-06,Barisal,Lentils (masur),86.0,119.83333333333331
2013-06,Chittagong,Rice (coarse),30.83,196.18766666666667
2013-06,Chittagong,Lentils (masur),81.44,196.18766666666667
2013-06,Dhaka,Wheat flour,33.03,110.51233333333332
2013-06,Dhaka,Rice (coarse),28.8,110.51233333333332
2013-06,Dhaka,Wheat flour,38.0,110.51233333333332
2013-06,Dhaka,Lentils (masur),88.33,110.51233333333332
2013-06,Khulna,Wheat flour,36.7,102.77866666666668
2013-06,Khulna,Oil (palm),77.75,102.77866666666668
2013-06,Khulna,Lentils (masur),83.43,102.77866666666668
2013-06,Rajshahi,Rice (coarse),27.38,61.7255
2013-06,Rajshahi,Wheat flour,36.21,61.7255
2013-06,Rajshahi,Oil (palm),75.06,61.7255
2013-06,Rajshahi,Lentils (masur),82.08,61.7255
2013-06,Sylhet,Rice (coarse),26.5,267.26456666666667
2013-06,Sylhet,Oil (palm),87.0,267.26456666666667
2013-06,Sylhet,Lentils (masur),86.5,267.26456666666667
2013-07,Barisal,Rice (coarse),31.0,98.89583333333331
2013-07,Barisal,Wheat flour,37.0,98.89583333333331
2013-07,Barisal,Lentils (masur),84.5,98.89583333333331
2013-07,Chittagong,Rice (coarse),31.17,151.0199
2013-07,Chittagong,Wheat flour,38.0,151.0199
2013-07,Chittagong,Oil (palm),79.0,151.0199
2013-07,Chittagong,Lentils (masur),81.0,151.0199
2013-07,Dhaka,Wheat flour,33.42,73.38889999999999
2013-07,Dhaka,Rice (coarse),30.13,73.38889999999999
2013-07,Dhaka,Wheat flour,37.92,73.38889999999999
2013-07,Dhaka,Oil (palm),79.0,73.38889999999999
2013-07,Dhaka,Lentils (masur),84.73,73.38889999999999
2013-07,Khulna,Rice (coarse),30.63,91.88533333333332
2013-07,Khulna,Wheat flour,36.8,91.88533333333332
2013-07,Khulna,Oil (palm),77.71,91.88533333333332
2013-07,Khulna,Lentils (masur),81.57,91.88533333333332
2013-07,Rajshahi,Rice (coarse),29.0,50.20393333333334
2013-07,Rajshahi,Wheat flour,35.88,50.20393333333334
2013-07,Sylhet,Oil (palm),85.5,271.6375666666667
2013-08,Barisal,Wheat flour,37.17,117.5875
2013-08,Barisal,Lentils (masur),83.0,117.5875
2013-08,Chittagong,Rice (coarse),31.17,168.50553333333332
2013-08,Chittagong,Wheat flour,37.6,168.50553333333332
2013-08,Chittagong,Oil (palm),77.44,168.50553333333332
2013-08,Chittagong,Lentils (masur),80.5,168.50553333333332
2013-08,Dhaka,Wheat flour,32.75,79.98766666666667
2013-08,Dhaka,Wheat flour,37.54,79.98766666666667
2013-08,Dhaka,Oil (palm),78.22,79.98766666666667
2013-08,Khulna,Rice (coarse),30.88,134.33599999999998
2013-08,Khulna,Wheat flour,36.1,134.33599999999998
2013-08,Khulna,Oil (palm),75.29,134.33599999999998
2013-08,Khulna,Lentils (masur),81.14,134.33599999999998
2013-08,Rajshahi,Rice (coarse),29.8,77.76863333333334
2013-08,Rajshahi,Wheat flour,35.6,77.76863333333334
2013-08,Rajshahi,Oil (palm),73.13,77.76863333333334
2013-08,Sylhet,Wheat flour,36.82,256.1852
2013-09,Barisal,Rice (coarse),31.29,112.04166666666669
2013-09,Barisal,Oil (palm),83.0,112.04166666666669
2013-09,Barisal,Lentils (masur),83.67,112.04166666666669
2013-09,Chittagong,Rice (coarse),32.0,96.80793333333334
2013-09,Chittagong,Oil (palm),76.44,96.80793333333334
2013-09,Chittagong,Lentils (masur),81.89,96.80793333333334
2013-09,Dhaka,Wheat flour,31.3,98.90123333333334
2013-09,Dhaka,Rice (coarse),31.29,98.90123333333334
2013-09,Dhaka,Wheat flour,36.92,98.90123333333334
2013-09,Dhaka,Oil (palm),76.11,98.90123333333334
2013-09,Dhaka,Lentils (masur),83.5,98.90123333333334
2013-09,Khulna,Rice (coarse),31.5,94.78133333333334
2013-09,Khulna,Wheat flour,35.8,94.78133333333334
2013-09,Khulna,Oil (palm),73.57,94.78133333333334
2013-09,Khulna,Lentils (masur),83.0,94.78133333333334
2013-09,Rajshahi,Rice (coarse),31.29,51.8353
2013-09,Rajshahi,Wheat flour,35.0,51.8353
2013-09,Rajshahi,Oil (palm),72.47,51.8353
2013-09,Rajshahi,Lentils (masur),81.0,51.8353
2013-09,Sylhet,Rice (coarse),30.5,119.6508
2013-09,Sylhet,Wheat flour,36.25,119.6508
2013-09,Sylhet,Oil (palm),81.5,119.6508
2013-10,Barisal,Wheat flour,35.83,68.02499999999999
2013-10,Barisal,Oil (palm),81.5,68.02499999999999
2013-10,Barisal,Lentils (masur),80.0,68.02499999999999
2013-10,Chittagong,Rice (coarse),32.67,74.54746666666666
2013-10,Chittagong,Wheat flour,36.0,74.54746666666666
2013-10,Chittagong,Oil (palm),77.44,74.54746666666666
2013-10,Dhaka,Wheat flour,31.0,62.08023333333333
2013-10,Dhaka,Rice (coarse),32.25,62.08023333333333
2013-10,Dhaka,Wheat flour,35.64,62.08023333333333
2013-10,Dhaka,Oil (palm),77.36,62.08023333333333
2013-10,Dhaka,Lentils (masur),81.08,62.08023333333333
2013-10,Khulna,Rice (coarse),31.88,87.86933333333333
2013-10,Khulna,Wheat flour,35.22,87.86933333333333
2013-10,Khulna,Oil (palm),72.67,87.86933333333333
2013-10,Khulna,Lentils (masur),84.33,87.86933333333333
2013-10,Rajshahi,Rice (coarse),31.79,63.1137
2013-10,Rajshahi,Lentils (masur),78.83,63.1137
2013-10,Sylhet,Rice (coarse),31.25,117.3889
2013-10,Sylhet,Lentils (masur),86.75,117.3889
2013-11,Barisal,Wheat flour,36.0,3.8125
2013-11,Barisal,Oil (palm),83.5,3.8125
2013-11,Barisal,Lentils (masur),80.0,3.8125
2013-11,Chittagong,Rice (coarse),33.83,5.114766666666667
2013-11,Chittagong,Wheat flour,36.44,5.114766666666667
2013-11,Chittagong,Oil (palm),77.75,5.114766666666667
2013-11,Dhaka,Wheat flour,31.88,1.8827
2013-11,Dhaka,Wheat flour,36.14,1.8827
2013-11,Khulna,Rice (coarse),32.38,2.4186666666666667
2013-11,Khulna,Wheat flour,36.0,2.4186666666666667
2013-11,Rajshahi,Rice (coarse),32.79,1.2902
2013-11,Rajshahi,Oil (palm),77.19,1.2902
2013-11,Sylhet,Rice (coarse),33.0,2.087333333333333
2013-11,Sylhet,Wheat flour,35.5,2.087333333333333
2013-11,Sylhet,Oil (palm),83.0,2.087333333333333
2013-11,Sylhet,Lentils (masur),85.25,2.087333333333333
2013-12,Barisal,Rice (coarse),33.5,2.1708333333333334
2013-12,Barisal,Wheat flour,36.4,2.1708333333333334
2013-12,Barisal,Oil (palm),83.5,2.1708333333333334
2013-12,Chittagong,Rice (coarse),33.4,2.761566666666667
2013-12,Chittagong,Wheat flour,36.89,2.761566666666667
2013-12,Chittagong,Oil (palm),78.88,2.761566666666667
2013-12,Chittagong,Lentils (masur),84.0,2.761566666666667
2013-12,Dhaka,Wheat flour,32.67,2.061733333333333
2013-12,Dhaka,Wheat flour,36.87,2.061733333333333
2013-12,Dhaka,Oil (palm),78.67,2.061733333333333
2013-12,Khulna,Rice (coarse),31.0,1.68
2013-12,Khulna,Wheat flour,36.11,1.68
2013-12,Khulna,Lentils (masur),83.75,1.68
2013-12,Rajshahi,Rice (coarse),30.73,0.6274666666666667
2013-12,Rajshahi,Wheat flour,35.79,0.6274666666666667
2013-12,Rajshahi,Oil (palm),84.07,0.6274666666666667
2013-12,Rajshahi,Lentils (masur),80.83,0.6274666666666667
2013-12,Sylhet,Rice (coarse),31.0,2.4418
2013-12,Sylhet,Wheat flour,37.0,2.4418
2013-12,Sylhet,Oil (palm),83.0,2.4418
2013-12,Sylhet,Lentils (masur),85.25,2.4418
2014-01,Barisal,Rice (coarse),34.0,1.5291666666666668
2014-01,Barisal,Wheat flour,36.0,1.5291666666666668
2014-01,Barisal,Oil (palm),82.0,1.5291666666666668
2014-01,Barisal,Lentils (masur),81.67,1.5291666666666668
2014-01,Chittagong,Rice (coarse),36.88,1.4569666666666663
2014-01,Chittagong,Lentils (masur),82.44,1.4569666666666663
2014-01,Dhaka,Rice (coarse),34.14,1.1234666666666666
2014-01,Dhaka,Wheat flour,37.67,1.1234666666666666
2014-01,Dhaka,Lentils (masur),80.47,1.1234666666666666
2014-01,Khulna,Wheat flour,36.25,1.7466666666666668
2014-01,Rajshahi,Rice (coarse),31.91,2.3058666666666667
2014-01,Rajshahi,Wheat flour,36.5,2.3058666666666667
2014-01,Rajshahi,Oil (palm),79.2,2.3058666666666667
2014-01,Rajshahi,Lentils (masur),81.09,2.3058666666666667
2014-01,Sylhet,Rice (coarse),33.0,1.2460666666666669
2014-01,Sylhet,Wheat flour,37.75,1.2460666666666669
2014-01,Sylhet,Oil (palm),83.0,1.2460666666666669
2014-02,Barisal,Rice (coarse),33.0,5.770833333333333
2014-02,Barisal,Wheat flour,36.0,5.770833333333333
2014-02,Barisal,Oil (palm),82.0,5.770833333333333
2014-02,Barisal,Lentils (masur),82.25,5.770833333333333
2014-02,Chittagong,Rice (coarse),32.87,3.8234333333333335
2014-02,Chittagong,Wheat flour,37.6,3.8234333333333335
2014-02,Chittagong,Oil (palm),80.11,3.8234333333333335
2014-02,Chittagong,Lentils (masur),81.44,3.8234333333333335
2014-02,Dhaka,Rice (coarse),34.0,3.987666666666666
2014-02,Dhaka,Wheat flour,37.47,3.987666666666666
2014-02,Khulna,Rice (coarse),31.75,5.253333333333333
2014-02,Khulna,Wheat flour,36.44,5.253333333333333
2014-02,Khulna,Oil (palm),75.17,5.253333333333333
2014-02,Khulna,Lentils (masur),81.88,5.253333333333333
2014-02,Rajshahi,Wheat flour,36.14,4.572533333333333
2014-02,Rajshahi,Oil (palm),75.07,4.572533333333333
2014-02,Rajshahi,Lentils (masur),79.27,4.572533333333333
2014-02,Sylhet,Rice (coarse),33.5,6.772466666666666
2014-02,Sylhet,Wheat flour,38.75,6.772466666666666
2014-02,Sylhet,Oil (palm),83.75,6.772466666666666
2014-03,Barisal,Rice (coarse),33.25,13.3
2014-03,Barisal,Wheat flour,35.83,13.3
2014-03,Barisal,Oil (palm),82.5,13.3
2014-03,Barisal,Lentils (masur),80.5,13.3
2014-03,Chittagong,Rice (coarse),33.02,12.891833333333333
2014-03,Chittagong,Wheat flour,37.1,12.891833333333333
2014-03,Chittagong,Oil (palm),80.5,12.891833333333333
2014-03,Chittagong,Lentils (masur),80.0,12.891833333333333
2014-03,Dhaka,Wheat flour,33.71,17.296333333333333
2014-03,Dhaka,Rice (coarse),34.0,17.296333333333333
2014-03,Dhaka,Wheat flour,37.4,17.296333333333333
2014-03,Dhaka,Lentils (masur),76.8,17.296333333333333
2014-03,Khulna,Rice (coarse),32.17,9.053333333333333
2014-03,Khulna,Wheat flour,36.1,9.053333333333333
2014-03,Khulna,Oil (palm),75.67,9.053333333333333
2014-03,Khulna,Lentils (masur),79.11,9.053333333333333
2014-03,Rajshahi,Rice (coarse),32.18,6.2784
2014-03,Rajshahi,Wheat flour,36.0,6.2784
2014-03,Rajshahi,Oil (palm),76.75,6.2784
2014-03,Rajshahi,Lentils (masur),77.92,6.2784
2014-03,Sylhet,Rice (coarse),33.5,25.4259
2014-03,Sylhet,Wheat flour,38.75,25.4259
2014-04,Barisal,Rice (coarse),34.0,4.595833333333333
2014-04,Barisal,Wheat flour,35.67,4.595833333333333
2014-04,Barisal,Oil (palm),83.0,4.595833333333333
2014-04,Barisal,Lentils (masur),77.5,4.595833333333333
2014-04,Chittagong,Wheat flour,37.3,12.037533333333334
2014-04,Chittagong,Oil (palm),80.56,12.037533333333334
2014-04,Chittagong,Lentils (masur),81.0,12.037533333333334
2014-04,Dhaka,Wheat flour,33.45,20.870366666666666
2014-04,Dhaka,Wheat flour,37.33,20.870366666666666
2014-04,Dhaka,Lentils (masur),78.4,20.870366666666666
2014-04,Khulna,Rice (coarse),33.17,6.677333333333333
2014-04,Khulna,Wheat flour,36.0,6.677333333333333
2014-04,Khulna,Oil (palm),76.67,6.677333333333333
2014-04,Khulna,Lentils (masur),74.67,6.677333333333333
2014-04,Rajshahi,Rice (coarse),31.89,5.8588
2014-04,Rajshahi,Wheat flour,36.14,5.8588
2014-04,Rajshahi,Oil (palm),77.73,5.8588
2014-04,Rajshahi,Lentils (masur),78.55,5.8588
2014-04,Sylhet,Rice (coarse),33.5,60.56876666666667
2014-04,Sylhet,Wheat flour,38.25,60.56876666666667
2014-04,Sylhet,Oil (palm),86.25,60.56876666666667
2014-04,Sylhet,Lentils (masur),82.5,60.56876666666667
2014-05,Barisal,Rice (coarse),33.5,58.57916666666667
2014-05,Barisal,Wheat flour,36.0,58.57916666666667
2014-05,Chittagong,Rice (coarse),37.5,71.16113333333334
2014-05,Chittagong,Wheat flour,37.3,71.16113333333334
2014-05,Chittagong,Oil (palm),83.0,71.16113333333334
2014-05,Chittagong,Lentils (masur),82.11,71.16113333333334
2014-05,Dhaka,Wheat flour,33.0,86.78396666666667
2014-05,Dhaka,Rice (coarse),33.8,86.78396666666667
2014-05,Dhaka,Wheat flour,36.79,86.78396666666667
2014-05,Dhaka,Oil (palm),83.33,86.78396666666667
2014-05,Dhaka,Lentils (masur),79.29,86.78396666666667
2014-05,Khulna,Wheat flour,35.56,50.608
2014-05,Khulna,Oil (palm),78.17,50.608
2014-05,Khulna,Lentils (masur),79.33,50.608
2014-05,Rajshahi,Rice (coarse),31.6,37.7804
2014-05,Rajshahi,Wheat flour,35.4,37.7804
2014-05,Rajshahi,Oil (palm),81.0,37.7804
2014-05,Rajshahi,Lentils (masur),79.95,37.7804
2014-05,Sylhet,Oil (palm),86.75,266.5238
2014-05,Sylhet,Lentils (masur),82.5,266.5238
2014-06,Barisal,Rice (coarse),34.0,145.39166666666668
2014-06,Barisal,Wheat flour,35.83,145.39166666666668
2014-06,Barisal,Oil (palm),90.5,145.39166666666668
2014-06,Chittagong,Rice (coarse),34.17,302.9691
2014-06,Chittagong,Lentils (masur),84.0,302.9691
2014-06,Dhaka,Wheat flour,32.09,121.1605
2014-06,Dhaka,Rice (coarse),33.0,121.1605
2014-06,Dhaka,Wheat flour,36.79,121.1605
2014-06,Dhaka,Oil (palm),83.79,121.1605
2014-06,Khulna,Wheat flour,35.33,124.42933333333332
2014-06,Rajshahi,Rice (coarse),31.75,88.15686666666666
2014-06,Rajshahi,Wheat flour,35.25,88.15686666666666
2014-06,Rajshahi,Oil (palm),81.2,88.15686666666666
2014-06,Rajshahi,Lentils (masur),81.45,88.15686666666666
2014-06,Sylhet,Rice (coarse),31.25,297.3015666666667
2014-06,Sylhet,Wheat flour,38.5,297.3015666666667
2014-06,Sylhet,Oil (palm),90.5,297.3015666666667
2014-06,Sylhet,Lentils (masur),82.25,297.3015666666667
2014-07,Barisal,Rice (coarse),34.0,127.9375
2014-07,Barisal,Wheat flour,36.0,127.9375
2014-07,Barisal,Lentils (masur),82.83,127.9375
2014-07,Chittagong,Rice (coarse),34.17,214.96246666666664
2014-07,Chittagong,Wheat flour,36.56,214.96246666666664
2014-07,Chittagong,Oil (palm),83.89,214.96246666666664
2014-07,Chittagong,Lentils (masur),84.38,214.96246666666664
2014-07,Dhaka,Wheat flour,32.05,86.88273333333332
2014-07,Dhaka,Rice (coarse),33.4,86.88273333333332
2014-07,Dhaka,Wheat flour,36.62,86.88273333333332
2014-07,Dhaka,Oil (palm),81.77,86.88273333333332
2014-07,Dhaka,Lentils (masur),81.15,86.88273333333332
2014-07,Khulna,Wheat flour,35.78,123.016
2014-07,Khulna,Oil (palm),79.71,123.016
2014-07,Rajshahi,Oil (palm),78.87,82.72943333333335
2014-07,Rajshahi,Lentils (masur),81.58,82.72943333333335
2014-07,Sylhet,Rice (coarse),32.25,301.57143333333335
2014-07,Sylhet,Wheat flour,38.0,301.57143333333335
2014-07,Sylhet,Lentils (masur),84.25,301.57143333333335
2014-08,Barisal,Wheat flour,35.83,126.73333333333332
2014-08,Barisal,Oil (palm),78.67,126.73333333333332
2014-08,Barisal,Lentils (masur),78.67,126.73333333333332
2014-08,Chittagong,Rice (coarse),35.71,194.4349
2014-08,Chittagong,Wheat flour,36.22,194.4349
2014-08,Chittagong,Oil (palm),81.78,194.4349
2014-08,Chittagong,Lentils (masur),81.78,194.4349
2014-08,Dhaka,Rice (coarse),34.0,116.83953333333334
2014-08,Khulna,Rice (coarse),32.3,90.84266666666667
2014-08,Khulna,Wheat flour,35.67,90.84266666666667
2014-08,Khulna,Oil (palm),78.43,90.84266666666667
2014-08,Khulna,Lentils (masur),78.43,90.84266666666667
2014-08,Rajshahi,Wheat flour,34.65,78.80393333333333
2014-08,Rajshahi,Oil (palm),76.44,78.80393333333333
2014-08,Rajshahi,Lentils (masur),76.44,78.80393333333333
2014-08,Sylhet,Wheat flour,37.75,244.7672
2014-09,Barisal,Wheat flour,35.8,87.77500000000002
2014-09,Barisal,Oil (palm),76.5,87.77500000000002
2014-09,Barisal,Lentils (masur),76.5,87.77500000000002
2014-09,Chittagong,Rice (coarse),35.71,111.39293333333336
2014-09,Chittagong,Wheat flour,35.8,111.39293333333336
2014-09,Chittagong,Oil (palm),77.6,111.39293333333336
2014-09,Dhaka,Wheat flour,31.11,93.1296
2014-09,Dhaka,Rice (coarse),34.36,93.1296
2014-09,Dhaka,Wheat flour,36.31,93.1296
2014-09,Dhaka,Lentils (masur),75.46,93.1296
2014-09,Khulna,Rice (coarse),32.3,72.336
2014-09,Khulna,Wheat flour,36.0,72.336
2014-09,Khulna,Oil (palm),71.43,72.336
2014-09,Khulna,Lentils (masur),71.43,72.336
2014-09,Rajshahi,Rice (coarse),32.75,63.19213333333333
2014-09,Rajshahi,Oil (palm),71.21,63.19213333333333
2014-09,Rajshahi,Lentils (masur),71.21,63.19213333333333
2014-09,Sylhet,Rice (coarse),33.5,325.0529
2014-09,Sylhet,Wheat flour,37.75,325.0529
2014-09,Sylhet,Oil (palm),86.0,325.0529
2014-10,Barisal,Wheat flour,36.2,24.175
2014-10,Barisal,Oil (palm),72.33,24.175
2014-10,Barisal,Lentils (masur),83.2,24.175
2014-10,Chittagong,Rice (coarse),35.57,27.5563
2014-10,Chittagong,Wheat flour,36.4,27.5563
2014-10,Dhaka,Wheat flour,30.0,32.17903333333333
2014-10,Dhaka,Wheat flour,36.0,32.17903333333333
2014-10,Dhaka,Oil (palm),73.85,32.17903333333333
2014-10,Dhaka,Lentils (masur),84.71,32.17903333333333
2014-10,Khulna,Rice (coarse),32.4,16.989333333333335
2014-10,Khulna,Wheat flour,35.78,16.989333333333335
2014-10,Khulna,Oil (palm),67.83,16.989333333333335
2014-10,Rajshahi,Rice (coarse),33.0,21.2196
2014-10,Rajshahi,Wheat flour,34.8,21.2196
2014-10,Sylhet,Rice (coarse),33.75,30.925933333333333
2014-10,Sylhet,Wheat flour,37.25,30.925933333333333
2014-10,Sylhet,Oil (palm),82.75,30.925933333333333
2014-10,Sylhet,Lentils (masur),89.0,30.925933333333333
2014-11,Barisal,Rice (coarse),33.5,3.820833333333333
2014-11,Barisal,Wheat flour,36.0,3.820833333333333
2014-11,Barisal,Oil (palm),72.5,3.820833333333333
2014-11,Chittagong,Rice (coarse),35.14,5.218533333333333
2014-11,Chittagong,Wheat flour,36.36,5.218533333333333
2014-11,Chittagong,Oil (palm),74.5,5.218533333333333
2014-11,Dhaka,Wheat flour,31.0,1.901233333333333
2014-11,Dhaka,Wheat flour,36.0,1.901233333333333
2014-11,Dhaka,Oil (palm),71.86,1.901233333333333
2014-11,Dhaka,Lentils (masur),86.43,1.901233333333333
2014-11,Khulna,Wheat flour,36.0,1.5573333333333332
2014-11,Khulna,Oil (palm),67.17,1.5573333333333332
2014-11,Khulna,Lentils (masur),83.71,1.5573333333333332
2014-11,Rajshahi,Rice (coarse),33.0,1.2902
2014-11,Rajshahi,Wheat flour,34.8,1.2902
2014-11,Rajshahi,Lentils (masur),86.45,1.2902
2014-11,Sylhet,Rice (coarse),34.0,1.9550333333333332
2014-11,Sylhet,Oil (palm),78.75,1.9550333333333332
2014-11,Sylhet,Lentils (masur),89.5,1.9550333333333332
2014-12,Barisal,Rice (coarse),33.0,1.3916666666666668
2014-12,Barisal,Wheat flour,36.0,1.3916666666666668
2014-12,Barisal,Oil (palm),72.25,1.3916666666666668
2014-12,Chittagong,Rice (coarse),34.86,2.9514333333333336
2014-12,Chittagong,Wheat flour,36.27,2.9514333333333336
2014-12,Chittagong,Oil (palm),73.9,2.9514333333333336
2014-12,Chittagong,Lentils (masur),85.44,2.9514333333333336
2014-12,Dhaka,Wheat flour,30.76,1.3826999999999998
2014-12,Dhaka,Rice (coarse),32.33,1.3826999999999998
2014-12,Dhaka,Wheat flour,36.5,1.3826999999999998
2014-12,Dhaka,Oil (palm),70.31,1.3826999999999998
2014-12,Khulna,Rice (coarse),31.2,1.328
2014-12,Khulna,Wheat flour,35.78,1.328
2014-12,Khulna,Lentils (masur),85.43,1.328
2014-12,Rajshahi,Wheat flour,35.27,0.6392333333333333
2014-12,Rajshahi,Oil (palm),68.14,0.6392333333333333
2014-12,Rajshahi,Lentils (masur),85.64,0.6392333333333333
2014-12,Sylhet,Oil (palm),77.25,2.0529
2014-12,Sylhet,Lentils (masur),90.0,2.0529
2015-01,Barisal,Rice (coarse),31.33,1.7208333333333332
2015-01,Barisal,Wheat flour,36.4,1.7208333333333332
2015-01,Barisal,Oil (palm),71.75,1.7208333333333332
2015-01,Barisal,Lentils (masur),89.33,1.7208333333333332
2015-01,Chittagong,Rice (coarse),35.29,1.8256
2015-01,Chittagong,Wheat flour,35.71,1.8256
2015-01,Chittagong,Oil (palm),73.3,1.8256
2015-01,Dhaka,Wheat flour,32.7,1.642
2015-01,Dhaka,Rice (coarse),32.5,1.642
2015-01,Dhaka,Wheat flour,36.5,1.642
2015-01,Dhaka,Oil (palm),72.07,1.642
